creator_id,name,slug,games_count
1798,David Fenn,david-fenn,1
1797,Mark Foster,mark-foster,1
3787,Robert Bowling,robert-bowling,3
1355,Justin Manning,justin-manning,2
5536,Dan Tanguay,dan-tanguay,4
1498,Bill Munk,bill-munk,2
4459,Chris King,chris-king,4
1157,Jonny Ebbert,jonny-ebbert,2
2775,Thomas Johansson,thomas-johansson,10
3243,Harry Mack,harry-mack,3
1522,R. A. Salvatore,r-a-salvatore,5
1476,Yoan Fanise,yoan-fanise,3
2839,Velinquent,velinquent,1
2843,Dan Salvato,dan-salvato,1
2840,Satchely,satchely,1
1158,Doyle W. Donehoo,doyle-w-donehoo,4
17842,Peter Moreland,peter-moreland,6
1210,Gimmen Gong,gimmen-gong,1
1650,Brian Kindregan,brian-kindregan,4
15305,Peter Marshall,peter-marshall,2
4222,Koji Tokieda,koji-tokieda,3
19915,Chris Elliott,chris-elliott,5
18597,Michael Owens,michael-owens,3
2316,Takahiro Arimitsu,takahiro-arimitsu,3
25075,Takayuki Kamikura,takayuki-kamikura,11
11611,Rich Rosado,rich-rosado,2
1445,Michael Read,michael-read,1
1449,Carsten Wenzel,carsten-wenzel,1
1444,Peter Gamble,peter-gamble,1
1443,Patrick Esteves,patrick-esteves,1
1186,Martin Smillie,martin-smillie,2
849,Stephen Crow,stephen-crow,7
9512,Mark Fry,mark-fry,4
22869,Bryant Cannon,bryant-cannon,2
22868,Heather Gross,heather-gross,2
22864,Andrew Rohrmann,andrew-rohrmann,2
22866,Kevin Riach,kevin-riach,2
22865,Spencer Stuard,spencer-stuard,2
728,Hideki Naganuma,hideki-naganuma,7
869,Jun Yoshino,jun-yoshino,3
6247,Harumi Fujita,harumi-fujita,21
3025,Óscar Araujo,oscar-araujo,5
3467,Masaru Setsumaru,masaru-setsumaru,14
6676,Kenta Nagata,kenta-nagata,17
20891,Hideaki Katagiri,hideaki-katagiri,3
1103,Hideyuki Miyashita,hideyuki-miyashita,1
1099,Eirō Yoshii,eiro-yoshii,1
1094,Itaru Yokoyama,itaru-yokoyama,1
1104,Hideaki Nakata,hideaki-nakata,1
1796,Mona Mur,mona-mur,4
2672,Kazunori Yamauchi,kazunori-yamauchi,16
4293,Masahiro Aoki,masahiro-aoki,4
8942,Matt Norton,matt-norton,2
1141,Matthew J. Norton,matthew-j-norton,2
25403,Kazuki Nakayama,kazuki-nakayama,3
845,David Hellman,david-hellman,3
896,Jennie Muskett (Series 1–4),jennie-muskett-series-1-4,1
8320,Gunpei Yokoi,gunpei-yokoi,49
6830,Suguru Nakatsui,suguru-nakatsui,8
6658,Hiroyuki Owaku,hiroyuki-owaku,5
6450,Takao Shimizu,takao-shimizu,12
15569,Ryan Stevenson,ryan-stevenson,3
20938,Peter Hentze,peter-hentze,1
20939,Adam Park,adam-park,1
20937,Chris Allcock,chris-allcock,1
20940,Peter Campbell,peter-campbell,1
11422,Katsuhiro Hasegawa,katsuhiro-hasegawa,10
946,Christopher Opdahl,christopher-opdahl,11
954,Yosuke Shiokawa,yosuke-shiokawa,2
846,Cheryl Ann Fulton,cheryl-ann-fulton,2
848,Jami Sieber,jami-sieber,2
847,Shira Kammen,shira-kammen,2
1634,Tadayoshi Makino,tadayoshi-makino,10
2729,Dan Gardopée,dan-gardopee,9
729,Osamu Sato,osamu-sato,7
1281,Luke Schneider,luke-schneider,2
5144,Todd Keller,todd-keller,8
14302,Masani Ueda,masani-ueda,2
656,Joe Ching,joe-ching,2
19391,Masayuki Akahori (Imo),masayuki-akahori-imo,2
25450,David R. Chaverri,david-r-chaverri,2
12705,Tatsuya Kozaki,tatsuya-kozaki,3
4110,Jonathan Knight,jonathan-knight,6
1938,Naru Omori,naru-omori,3
2216,Michael Elliott,michael-elliott,4
2218,Scott Mercer,scott-mercer,4
2217,Jeremy Craig,jeremy-craig,4
2211,Michael Chu,michael-chu,4
2209,John LeFleur,john-lefleur,4
2208,Arnold Tsang,arnold-tsang,4
2210,Mike Elliott,mike-elliott,4
2207,William Petras,william-petras,4
2786,Chan Park,chan-park,3
938,David Dunn,david-dunn,11
3369,Paweł Selinger,pawel-selinger,5
12331,Dean Evans,dean-evans,5
956,Naoto Sugiyama,naoto-sugiyama,1
2315,Koichi Hiroki,koichi-hiroki,2
1635,Masayoshi Ishi,masayoshi-ishi,10
843,John Watson,john-watson,17
7974,Kazumi Totaka,kazumi-totaka,25
1086,Ian Thomson,ian-thomson,4
26141,Aaron McHardy,aaron-mchardy,3
22492,Kyohei Suzuki,kyohei-suzuki,1
3551,Dave Baggett,dave-baggett,3
10944,Katherine Anna Kang,katherine-anna-kang,10
1785,Martin Anward,martin-anward,2
967,Greg Rahn,greg-rahn,2
935,Paul McCartney,paul-mccartney,11
24548,Yoshitaka Maki,yoshitaka-maki,2
25770,Tatsuya Kozaki (Saturn,tatsuya-kozaki-saturn,2
25129,Eiki Aizawa,eiki-aizawa,2
25913,Masahiro Sato,masahiro-sato,2
948,Alex Pfeiffer,alex-pfeiffer,9
952,Zach Russell,zach-russell,9
949,Liz M.E. Chung,liz-me-chung,9
2999,Patrick Doyle,patrick-doyle,3
4800,Naoto Kubo,naoto-kubo,5
2712,Paul Ruskay,paul-ruskay,12
2409,Kohei Tanaka,kohei-tanaka,12
609,Alain Damasio,alain-damasio,2
3090,Wilhelm Ogterop,wilhelm-ogterop,3
4746,Tee Lopes,tee-lopes,3
2018,Shawn Lee,shawn-lee,3
2015,Steven Olds,steven-olds,3
2017,Peter Grant,peter-grant,3
3943,Mark Davies,mark-davies,4
1485,Raphaël Lacoste,raphael-lacoste,1
2016,Mike Slett,mike-slett,3
1488,Mathieu Mazerolle,mathieu-mazerolle,1
2019,Mike Skupa,mike-skupa,3
5574,Junichi Nakatsuru,junichi-nakatsuru,16
1381,Catherine West,catherine-west,2
613,Aleksi Briclot,aleksi-briclot,1
618,Jérome Banal,jerome-banal,1
1375,Doris Carrascosa,doris-carrascosa,2
1373,Lili Ibrahim,lili-ibrahim,2
610,Jean-Maxime Moris,jean-maxime-moris,1
617,Marc Pestka,marc-pestka,1
1368,Finn Brice,finn-brice,2
1371,Jay Baylis,jay-baylis,2
1379,William Lundstedt,william-lundstedt,2
1384,Tom Coxon,tom-coxon,2
1370,Adam Riches,adam-riches,2
760,Marvin Donald,marvin-donald,1
1367,Damon Reece,damon-reece,1
1380,Bart van der Werf,bart-van-der-werf,1
1374,George Wyman,george-wyman,1
1377,Rosie Ball,rosie-ball,1
1378,Curtis Schweitzer,curtis-schweitzer,1
1376,Harriet Jones,harriet-jones,1
1383,Alex Lawson,alex-lawson,1
1372,Ricky Johnsonn,ricky-johnsonn,1
1382,Michael Reilly,michael-reilly,1
2060,Ragnar Tørnquist,ragnar-tornquist,6
933,James McQuillan,james-mcquillan,4
6727,David Albert,david-albert,11
2664,Yves Guillemot,yves-guillemot,6
1898,Jonathan Sgro,jonathan-sgro,4
4904,David Wheeler,david-wheeler,4
3063,Jim Brown,jim-brown,3
1129,Shane Lacy Hensley,shane-lacy-hensley,2
1128,Zeke Sparkes,zeke-sparkes,2
4066,Jemma Harris,jemma-harris,7
1244,Jonathan Chey,jonathan-chey,4
969,Leslie Grimm,leslie-grimm,2
832,Hyperduck Soundworks,hyperduck-soundworks,3
648,Brad Kane,brad-kane,1
8963,Hiroki Kikuta,hiroki-kikuta,16
655,Matt Allmer,matt-allmer,1
658,Joe Henke,joe-henke,1
2384,Kevin MacLeod,kevin-macleod,5
970,Lynn Kirkpatrick,lynn-kirkpatrick,1
968,Dennis Casewel,dennis-casewel,1
1282,James Hague,james-hague,4
504,Alicia Savin,alicia-savin,1
498,Chris Dahlen,chris-dahlen,1
549,Filip Brtan,filip-brtan,3
15721,Gez Fry,gez-fry,2
7689,Minae Matsukawa,minae-matsukawa,6
3402,Paul Schuegraf,paul-schuegraf,5
2684,Brent Sodman,brent-sodman,1
2686,Dave Crooks,dave-crooks,1
2682,Joe Harty,joe-harty,1
2683,David Rubel,david-rubel,1
23980,Hidehiro Goda,hidehiro-goda,1
23981,Masatoshi Fukazawa,masatoshi-fukazawa,1
7369,Shu Takumi,shu-takumi,14
26541,Olivier Nicolas,olivier-nicolas,1
26543,Raphaël Parent,raphael-parent,1
26542,Fabrice Cuny,fabrice-cuny,1
26539,Power Glove,power-glove,1
26540,Alexandre Letendre,alexandre-letendre,1
1091,Chris Hewett,chris-hewett,1
3314,Hideo Baba,hideo-baba,11
2414,Damon Wilson-Hart,damon-wilson-hart,2
5619,James Leach,james-leach,12
1499,David Hensley,david-hensley,1
4402,Beau Anderson,beau-anderson,6
1781,Dan Pinchbeck,dan-pinchbeck,3
1228,Retro Family,retro-family,3
2933,Ichiro Komoto,ichiro-komoto,1
2937,Michiteru Okabe,michiteru-okabe,1
2934,Kohta Suzuki,kohta-suzuki,1
2594,Bjørn Lynne,bjorn-lynne,4
3341,Jonah Senzel,jonah-senzel,3
3342,Daniel Mullins,daniel-mullins,3
1750,Audrey Leprince,audrey-leprince,4
2028,Andrew Willans,andrew-willans,3
1441,Louis-Pierre Pharand,louis-pierre-pharand,3
1779,Jessica Curry,jessica-curry,2
1549,Barry Caudill,barry-caudill,2
14112,Chris Wyatt,chris-wyatt,6
4545,Paul Lange,paul-lange,5
4645,Rieko Kodama,rieko-kodama,31
1342,Daniel Kading,daniel-kading,2
4749,Tom Fry,tom-fry,3
16586,Dan Lawton,dan-lawton,4
918,Cœur de pirate,coeur-de-pirate,1
21659,Brie Code,brie-code,1
917,Thomas Rollus,thomas-rollus,1
920,Mélissa Cazzaro,melissa-cazzaro,1
919,Jean-François Poirier,jean-francois-poirier,1
921,Aurélie Débant,aurelie-debant,1
4747,Lola Shiraishi,lola-shiraishi,2
4748,Jared Kasl,jared-kasl,2
5514,Takahiro Unisuga,takahiro-unisuga,17
4401,Michael Hadwin,michael-hadwin,11
1774,Colin O'Malley,colin-omalley,3
1769,Francisco Cerda,francisco-cerda,4
889,Teddy Lee,teddy-lee,2
673,Oliver Franzke,oliver-franzke,1
672,Greg Rice,greg-rice,1
1633,Yoshiharu Nakao,yoshiharu-nakao,4
8895,Hanako Uchibe,hanako-uchibe,3
10273,Patrick J. Lipo,patrick-j-lipo,9
1651,Clint Mansell,clint-mansell,3
7887,Michael McCarthy,michael-mccarthy,2
3239,Dorian Hart,dorian-hart,6
1387,Sheldon Pacotti,sheldon-pacotti,4
910,Mark Dickenson,mark-dickenson,4
9395,Tomo Moriwaki,tomo-moriwaki,2
7219,Shigefumi Hino,shigefumi-hino,16
15045,David Bowry,david-bowry,3
15044,Roppyaku Tsurumi,roppyaku-tsurumi,3
4259,Kent Hudson,kent-hudson,3
996,Michael Verrette,michael-verrette,3
6372,Hiroshi Matsuyama,hiroshi-matsuyama,16
2085,Larry Ahern,larry-ahern,6
906,John Bernhelm,john-bernhelm,1
904,Luke Maulding,luke-maulding,1
911,Cody Murry,cody-murry,1
912,Adam Sarasohn,adam-sarasohn,1
904,Luke Maulding,luke-maulding,1
905,Steve McManus,steve-mcmanus,1
906,John Bernhelm,john-bernhelm,1
6826,Minako Adachi,minako-adachi,14
1436,Armand Constantine,armand-constantine,1
1442,Pierre Rivest,pierre-rivest,1
3470,Akinori Nishiyama,akinori-nishiyama,21
1297,Nathan Hendrickson,nathan-hendrickson,2
3356,Marika Suzuki,marika-suzuki,8
8896,Masatoshi Kobayashi,masatoshi-kobayashi,2
5122,Deke Waters,deke-waters,3
26976,Keita Iizuka,keita-iizuka,3
7217,Mark E. Nelson,mark-e-nelson,2
8514,Hiroaki Tsuru,hiroaki-tsuru,18
7917,Hiroyuki Jinnai,hiroyuki-jinnai,18
2636,Craig Lawson,craig-lawson,7
2663,Jacques Exertier,jacques-exertier,6
1400,Trevor King-Yost,trevor-king-yost,3
962,Andy Schatz,andy-schatz,3
963,Andy Nguyen,andy-nguyen,1
964,Ben Swinden,ben-swinden,1
25063,Carol Ann Hanshaw,carol-ann-hanshaw,11
965,Adam deGrandis,adam-degrandis,1
2052,Kyle Gray,kyle-gray,4
1060,Stephen Dinehart,stephen-dinehart,2
21669,Kento Kinoshita,kento-kinoshita,2
1793,Don Ferrone,don-ferrone,1
21670,DDDAstaff,dddastaff,2
21671,''Dark Arisen'' only,dark-arisen-only,2
1064,Ned Way,ned-way,2
1062,Heinz Schuller,heinz-schuller,1
1063,Adrian Stone,adrian-stone,1
1059,Steve Niles,steve-niles,1
1065,Kyle Wilson,kyle-wilson,1
1061,TJ Wagner,tj-wagner,1
3270,Drew Murray,drew-murray,2
1786,Rikard Åslund,rikard-aslund,1
1788,Anna Norrevik,anna-norrevik,1
1256,Daniel Neuberger,daniel-neuberger,1
1791,Daniel Moregård,daniel-moregard,1
1256,Daniel Neuberger,daniel-neuberger,1
2405,Takeshi Oga,takeshi-oga,4
2662,Florent Sacré,florent-sacre,7
2932,Chuck Ragan,chuck-ragan,1
1392,Paul Weaver,paul-weaver,5
857,Nick Jones,nick-jones,4
21100,Daisuke Yajima,daisuke-yajima,3
1483,Bruno Galet,bruno-galet,4
8057,Masaru Hatano,masaru-hatano,4
20069,Jason Harlow,jason-harlow,4
2525,Mariel Cartwright,mariel-cartwright,4
2528,Jonathan Kim,jonathan-kim,4
5307,Frank Pearce Jr.,frank-pearce-jr,5
2022,Paul Wedgwood,paul-wedgwood,3
1404,Rebecca Mayfield,rebecca-mayfield,3
11892,Barry Dempsey,barry-dempsey,6
852,"""Chronos""",chronos,2
855,"""Jimy""",jimy,2
27056,Brian Shubat,brian-shubat,8
856,"""TGMS""",tgms,2
6334,Richard Starr,richard-starr,2
2911,Brian Cozzens,brian-cozzens,4
894,Kenny Lee,kenny-lee,1
892,Judson Cowan,judson-cowan,1
890,Benny Lee,benny-lee,1
3831,Chris Davis,chris-davis,2
2447,Andrew Chambers,andrew-chambers,5
1643,Paul Taylor,paul-taylor,6
27055,Jeffrey Moy,jeffrey-moy,2
2980,Tsutomu Terada,tsutomu-terada,2
22407,Benjamin Lee,benjamin-lee,1
2249,Orson Scott Card,orson-scott-card,9
20841,Tomokazu Ohara,tomokazu-ohara,3
7570,Makoto Wada,makoto-wada,18
6175,Grégory Szucs,gregory-szucs,1
20932,Gregory Z. Szucs,gregory-z-szucs,2
6174,Florent Guillaume,florent-guillaume,1
20931,Guillaume Liechtele,guillaume-liechtele,2
23054,Christiane H. K. Meister,christiane-h-k-meister,1
23054,Christiane H. K. Meister,christiane-h-k-meister,1
2478,Vicky Arnold,vicky-arnold,5
1990,Todd Replogle,todd-replogle,19
1605,Richard Dansky,richard-dansky,5
3578,Josh Holmes,josh-holmes,4
20992,Kevin Poupard,kevin-poupard,2
2219,Ian Frazier,ian-frazier,2
2077,Sam Barlow,sam-barlow,7
829,Alex Kain,alex-kain,2
830,Dean Dodrill,dean-dodrill,2
4501,Christopher Lennertz,christopher-lennertz,17
2890,Yoshikazu Matsuhana,yoshikazu-matsuhana,3
22828,Antonio Barnes,antonio-barnes,3
20426,Harunobu Komori,harunobu-komori,5
1484,Stéphane Fricard,stephane-fricard,2
1477,Gerard Barnaud,gerard-barnaud,2
1482,Julien Chevallier,julien-chevallier,2
1480,Simon Chocquet-Bottani,simon-chocquet-bottani,2
3320,Marcus Lehto,marcus-lehto,4
27580,Toshiyuki Onishi,toshiyuki-onishi,2
6659,Masahiro Ito,masahiro-ito,5
2401,Shunsuke Saito,shunsuke-saito,3
7849,Dan McDonald,dan-mcdonald,3
26398,Robert Weaver,robert-weaver,4
1451,Joel Eriksson,joel-eriksson,4
3278,Jesse Joudrey,jesse-joudrey,1
3277,Graham Gaylor,graham-gaylor,1
3575,Chris Haluke,chris-haluke,2
5774,Kotaro Uchikoshi,kotaro-uchikoshi,18
3574,Nicolas Bouvier,nicolas-bouvier,2
21119,Conny Bergqvist,conny-bergqvist,1
2353,Hiroshi Miyamoto,hiroshi-miyamoto,7
21124,Ryan McArthur,ryan-mcarthur,1
21118,Carlos Villarreal Kwasek,carlos-villarreal-kwasek,1
21117,Oskar Gabrielson,oskar-gabrielson,1
21115,Ross Darvill,ross-darvill,1
21122,Andreas Morell,andreas-morell,1
21121,Joakim Stigsson,joakim-stigsson,1
21114,Nathalie Ek,nathalie-ek,1
21123,David Sirland,david-sirland,1
21123,David Sirland,david-sirland,1
9021,Peter Shelus,peter-shelus,4
3475,Chuck Osieja,chuck-osieja,6
1795,Vladimir Frey,vladimir-frey,1
1726,Julien Adriano,julien-adriano,2
26047,Sean Decker,sean-decker,2
12143,Scott Shelton,scott-shelton,32
1067,Ron Carmel,ron-carmel,2
4794,Shinya Hiratake,shinya-hiratake,3
1772,Rob Pavey,rob-pavey,2
6259,Kara Massie,kara-massie,3
6258,Dave Calvin,dave-calvin,1
20850,Phil Owen,phil-owen,3
2268,Masakazu Sugimori,masakazu-sugimori,5
1475,Paul Tumlaire,paul-tumlaire,1
1478,Matt Entin & Ed Kuehnel,matt-entin-ed-kuehnel,1
5201,Kain Shin,kain-shin,2
5485,Chris Stockman,chris-stockman,4
4510,Dan Koppel,dan-koppel,6
3028,Dave Cox,dave-cox,3
3305,Minoru Iwamoto,minoru-iwamoto,2
3307,Tatsuro Udo,tatsuro-udo,2
28806,Peter Dellekamp Siefert,peter-dellekamp-siefert,1
28807,John Northan,john-northan,1
2025,Jack Couvela,jack-couvela,2
2026,Ian Mayor,ian-mayor,2
4704,Onur Samli,onur-samli,2
4796,Norihiro Aoyagi,norihiro-aoyagi,3
7527,Yasuyuki Oyagi,yasuyuki-oyagi,8
15401,Leon Brazil,leon-brazil,2
23453,Stephen Chow,stephen-chow,3
17003,Gerardo Sprigg,gerardo-sprigg,2
11033,James A. Dollar,james-a-dollar,6
841,Alex Thomas,alex-thomas,3
24883,Michael Dowding,michael-dowding,2
4296,Takayuki Nakayama,takayuki-nakayama,3
18948,Mark Ganus,mark-ganus,7
9368,Wendy White,wendy-white,3
25467,Arnaud Ragot,arnaud-ragot,2
20800,Stephane Etienne,stephane-etienne,2
1935,Randy Smith,randy-smith,4
2987,Makoto Shibata,makoto-shibata,11
1666,Daniel McCabe,daniel-mccabe,1
1652,Chris Lennertz,chris-lennertz,2
5620,Gary Carr,gary-carr,6
14220,Paul Nettle,paul-nettle,5
20462,Phil Spencer,phil-spencer,4
1777,Harley White-Wiedow,harley-white-wiedow,1
6851,David Ellis,dave-ellis,10
1900,Graham Annable,graham-annable,3
1901,Nick Mastroianni,nick-mastroianni,3
5971,Gary Richards,gary-richards,10
842,Arnie Jorgensen,arnie-jorgensen,2
1014,Olivia Veras,olivia-veras,1
2962,Adam Duckett,adam-duckett,2
25806,Vladimír Šimůnek,vladimir-simunek-2,1
3180,Justin Thomas,justin-thomas,3
3366,Hannes Seifert,hannes-seifert,1
3360,Perttu Kivilaakso,perttu-kivilaakso,1
2413,Trent Oster,trent-oster,7
11256,George Lucas,george-lucas,5
3712,Moritz Wagner,moritz-wagner,2
3710,Felix Friedlein,felix-friedlein,2
3714,Dennis Huszak,dennis-huszak,2
10692,Ridley Scott,ridley-scott,2
26033,Eugene Geer,eugene-geer,3
3032,Jason Henry,jason-henry,1
3031,Henrique Lopes (3D art),henrique-lopes-3d-art,1
7973,Yoichi Kotabe,yoichi-kotabe,10
3030,Kimiko (2D art/PR),kimiko-2d-artpr,1
3029,Lawrence Steele (Sound),lawrence-steele-sound,1
1464,Juho Salila,juho-salila,2
1462,Antti Tiihonen,antti-tiihonen,2
1463,Petri Häkkinen,petri-hakkinen,2
873,Gabiel Roberto,gabiel-roberto,1
871,NEWDEAL,newdeal,1
875,Takashi Atsu,takashi-atsu,1
872,metalmouse,metalmouse,1
874,Tatsuya Kaku,tatsuya-kaku,1
870,Grandfunk,grandfunk,1
875,Takashi Atsu,takashi-atsu,1
9381,David Wells,david-wells,11
5833,Dominik Johann,dominik-johann,4
2877,Andy Tudor,andy-tudor,3
15559,Ryukishi07,ryukishi07,19
3085,Martin Iveson,martin-iveson,20
1686,Raymond Holmes,raymond-holmes,2
27229,Dave Swenson,dave-swenson,2
2309,Shawn Kittelsen,shawn-kittelsen,2
7081,Tony Warriner,tony-warriner,3
1957,Hidetaka Suehiro,hidetaka-suehiro,12
9783,Keizo Kato,keizo-kato,8
27220,Joe Valenzuela,joe-valenzuela,5
1859,Bradley Rebh,bradley-rebh,3
6011,Steve Hutchins,steve-hutchins,4
17943,Andrew Welch,andrew-welch,4
2806,Graeme Jennings,graeme-jennings,2
6660,Masashi Tsuboyama,masashi-tsuboyama,5
6273,Akihiro Imamura,akihiro-imamura,4
20455,Alex Beachum,alex-beachum,1
20456,Sarah Scialli,sarah-scialli,1
27136,Robert Duffy,robert-duffy,1
5824,Koushi Nakanishi,koushi-nakanishi,2
1802,Jeff Strain,jeff-strain,2
1806,Nick Mhley,nick-mhley,2
1800,Shaun Leach,shaun-leach,2
2191,Dima Veryovka,dima-veryovka,3
1803,Jessica Brunelle,jessica-brunelle,2
5232,Matt Flegel,matt-flegel,3
1955,Angelo Badalamenti,angelo-badalamenti,4
7078,Daniel Marchant,daniel-marchant,3
1218,Karla Zimonja,karla-zimonja,2
2294,Chris Meyer,chris-meyer,2
5261,Nicolas Marquis,nicolas-marquis,3
5262,Guillaume Provost,guillaume-provost,3
23260,Peter Hastings,peter-hastings,3
7434,David Sykes,david-sykes,2
7971,Kenji Yamamoto,kenji-yamamoto,36
2324,Jesse Synder,jesse-synder,1
2326,Marwan A. Abderrazzaq,marwan-a-abderrazzaq,1
2326,Marwan A. Abderrazzaq,marwan-a-abderrazzaq,1
2323,Patrick Doody,patrick-doody,1
3106,Kurt Harland,kurt-harland,6
1853,Chad Dawson,chad-dawson,2
1396,Andrew McIntosh,andrew-mcintosh,4
3739,David Sears,david-sears,4
2362,Sion Lenton,sion-lenton,3
9942,Tai Yasue,tai-yasue,8
11526,Dave Wittenberg,dave-wittenberg,6
2386,Oliver Trujillo,oliver-trujillo,3
2385,Ted Martens,ted-martens,3
2387,Ryan Clark,ryan-clark,3
8856,Hirokazu Tanaka,hirokazu-tanaka,43
884,David Abzug,david-abzug,2
7912,Satoshi Tajiri,satoshi-tajiri,19
2196,Sean Vesce,sean-vesce,6
5773,Shinji Hosoe,shinji-hosoe,45
1385,Michael Gordon Shapiro,michael-gordon-shapiro,1
23065,Pat Phelan,pat-phelan,5
5818,Takayuki Hama,takayuki-hama,2
2537,Valeria Pelova,valeria-pelova,4
6207,Jenna Chalmers,jenna-chalmers,3
2498,Mike Diskett,mike-diskett,2
1399,Kevin Maloney,kevin-maloney,2
6451,Koichi Ishii,koichi-ishii,33
2848,Mark Lyons,mark-lyons,3
13965,Brian McNeely,brian-mcneely,5
1725,Harold Chaput,harold-chaput,2
13964,Ezra Dreisbach,ezra-dreisbach,5
1592,Gary Chambers,gary-chambers,2
14128,Chris Stanforth,chris-stanforth,5
2639,Stephane Beley,stephane-beley,2
14258,Douglas Herring,douglas-herring,8
2630,David Guillaume,david-guillaume,2
2075,David Braben,david-braben,12
19794,Scott Branston,scott-branston,4
6898,Dan Forden,dan-forden,13
5304,Toshimichi Mori,toshimichi-mori,10
5809,Paul Romero,paul-romero,14
4294,Takatsugu Wakabayashi,takatsugu-wakabayashi,2
2994,Dennis Detwiller,dennis-detwiller,3
2497,Mitchell Clifford,mitchell-clifford,1
2499,Chris Conte,chris-conte,1
2495,Brent Waller,brent-waller,1
2496,Dean Ferguson,dean-ferguson,1
4295,Toshiyuki Kamei,toshiyuki-kamei,1
4292,Zac Zinger,zac-zinger,1
2238,Mike Ebert,mike-ebert,8
2852,David Lawrence Hein,david-lawrence-hein,1
2850,Daughter,daughter,1
4804,Rikuto Yoshida,rikuto-yoshida,3
2846,Andrew Weatherl,andrew-weatherl,1
2855,Chris Floyd,chris-floyd,1
2849,Zak Garriss,zak-garriss,1
2854,Webb Pickersgill,webb-pickersgill,1
2853,Zoe Brown,zoe-brown,1
2847,Danielle Cheah,danielle-cheah,1
7141,John Tobias,john-tobias,12
827,Andreas Tadic,andreas-tadic,4
4625,Mike O'Brien,mike-obrien,4
2863,Aaron Linde,aaron-linde,2
3036,Eric Chahi,eric-chahi,8
2296,Mike Gonzales,mike-gonzales,2
3267,Doug Sheahen,doug-sheahen,1
1593,Chris Shalendra,chris-shalendra,2
2274,Daniel Pemberton,daniel-pemberton,4
1217,Kate Craig,kate-craig,1
1216,Steve Gaynor,steve-gaynor,1
1220,Johnnemann Nordhagen,johnnemann-nordhagen,1
1219,Emily Carroll,emily-carroll,1
4954,Rand Miller,rand-miller,9
1245,Gareth Hinds,gareth-hinds,2
6905,Murray Taylor,murray-taylor,5
8225,Vijay Lakshman,vijay-lakshman,5
21542,Tim Jones,tim-jones,4
3121,Joe Hisaishi,joe-hisaishi,6
6709,Yoshiki Kashitani,yoshiki-kashitani,3
8147,Bertrand Helias,bertrand-helias-2,4
1883,Ken Wong,ken-wong,3
10061,Herman Miller,herman-miller,12
3761,Patrice Côté,patrice-cote,1
3760,Alexandre Sabourin,alexandre-sabourin,1
3762,Patrick Dubuc,patrick-dubuc,1
2913,Brian Burleson,brian-burleson,5
3757,Mathieu Gauthier,mathieu-gauthier,1
3758,Réjean Charpentier,rejean-charpentier,1
3759,François Vaillancourt,francois-vaillancourt,1
5972,Andy Wilson,andy-wilson,6
2690,Mark Healey,mark-healey,7
1491,Jesse McGibney,jesse-mcgibney,2
1489,Lee Vermeulen,lee-vermeulen,2
4579,Steve Kirk,steve-kirk,5
4462,Atsuko Asahi,atsuko-asahi,11
2338,Miwa Shoda,miwa-shoda,12
2389,Heather Wilson,heather-wilson,3
2874,Ged Keaveney,ged-keaveney,3
1562,Edward Fowler,edward-fowler,1
1565,Richard Turner,richard-turner,1
1564,Brian O’Connor,brian-oconnor,1
